id,word_count,unique_words_count,word_count_above_mean,unique_words_count_above_mean,char_count,char_count_above_mean,avg_word_length,subjectivity,polarity,neg,neu,pos
7471,10,9,1,0,56,1,5.6,0.0,-0.3818,1,0,0
7472,14,14,1,1,101,1,7.214285714285714,0.3666666666666667,-0.743,1,0,0
7483,6,6,0,0,37,0,6.166666666666667,0.0,0.2732,0,0,1
7484,6,6,0,0,37,0,6.166666666666667,0.0,0.2732,0,0,1
7485,14,13,1,1,91,1,6.5,0.8888888888888888,0.0258,0,1,0
7486,13,13,1,1,73,1,5.615384615384615,0.9,0.5859,0,0,1
7487,8,8,0,0,58,1,7.25,0.5,0.0,0,1,0
7489,10,10,1,1,60,1,6.0,0.0,0.0,0,1,0
7492,12,12,1,1,81,1,6.75,0.8833333333333333,0.7506,0,0,1
7495,11,11,1,1,65,1,5.909090909090909,0.25,0.0,0,1,0
7499,9,8,0,0,41,0,4.555555555555555,0.5,0.0,0,1,0
7500,10,10,1,1,51,0,5.1,0.5,0.0,0,1,0
7506,15,14,1,1,90,1,6.0,0.0,0.0,0,1,0
7508,6,6,0,0,24,0,4.0,0.0,0.3612,0,0,1
7509,5,5,0,0,26,0,5.2,0.0,0.0,0,1,0
7511,12,11,1,1,58,1,4.833333333333333,0.0,0.0,0,1,0
7516,13,11,1,1,71,1,5.461538461538462,0.25,0.0,0,1,0
7524,11,11,1,1,60,1,5.454545454545454,0.0,0.0,0,1,0
7538,16,14,1,1,91,1,5.6875,0.06666666666666667,0.0,0,1,0
7539,8,8,0,0,41,0,5.125,0.5,0.0,0,1,0
7541,12,11,1,1,58,1,4.833333333333333,0.0,0.0,0,1,0
7546,13,9,1,0,73,1,5.615384615384615,0.0,-0.6249,1,0,0
7549,11,9,1,0,71,1,6.454545454545454,0.0,-0.6249,1,0,0
7562,11,9,1,0,71,1,6.454545454545454,0.0,-0.6249,1,0,0
7564,8,8,0,0,46,0,5.75,0.4,-0.296,1,0,0
7567,6,6,0,0,36,0,6.0,0.0,0.0,0,1,0
7572,11,9,1,0,71,1,6.454545454545454,0.0,-0.6249,1,0,0
7574,11,9,1,0,71,1,6.454545454545454,0.0,-0.6249,1,0,0
7575,11,9,1,0,71,1,6.454545454545454,0.0,-0.6249,1,0,0
7586,11,9,1,0,71,1,6.454545454545454,0.0,-0.6249,1,0,0
7592,10,10,1,1,64,1,6.4,0.0,-0.6249,1,0,0
7596,9,9,0,0,48,0,5.333333333333333,0.0,0.0,0,1,0
7597,10,10,1,1,57,1,5.7,0.4,0.5859,0,0,1
7599,14,13,1,1,64,1,4.571428571428571,0.75,0.1779,0,0,1
7606,11,11,1,1,67,1,6.090909090909091,0.475,0.128,0,0,1
7615,8,8,0,0,50,0,6.25,0.0,0.0,0,1,0
7618,2,2,0,0,7,0,3.5,0.9,0.4588,0,0,1
7620,8,7,0,0,36,0,4.5,0.4,0.0,0,1,0
7624,11,9,1,0,48,0,4.363636363636363,0.0,0.0,0,1,0
7625,10,9,1,0,48,0,4.8,0.0,0.0,0,1,0
7629,8,8,0,0,48,0,6.0,0.3375,-0.4215,1,0,0
7632,4,4,0,0,21,0,5.25,1.0,-0.4215,1,0,0
7636,12,12,1,1,41,0,3.4166666666666665,0.0,0.2732,0,0,1
7637,15,15,1,1,79,1,5.266666666666667,0.0,0.0,0,1,0
7646,4,4,0,0,16,0,4.0,0.0,-0.5106,1,0,0
7655,4,4,0,0,22,0,5.5,0.0,-0.7506,1,0,0
7658,5,5,0,0,20,0,4.0,0.0,-0.2023,1,0,0
7660,13,13,1,1,111,1,8.538461538461538,0.775,-0.8754,1,0,0
7664,9,9,0,0,59,1,6.555555555555555,0.0,-0.6908,1,0,0
7665,8,8,0,0,47,0,5.875,0.6333333333333334,-0.25,1,0,0
7666,4,4,0,0,18,0,4.5,0.0,0.0,0,1,0
7667,4,4,0,0,24,0,6.0,0.75,-0.34,1,0,0
7673,7,6,0,0,30,0,4.285714285714286,0.0,-0.3612,1,0,0
7676,9,9,0,0,45,0,5.0,0.4,-0.7506,1,0,0
7682,8,8,0,0,40,0,5.0,0.5,-0.3182,1,0,0
7684,10,10,1,1,54,1,5.4,0.0,-0.5106,1,0,0
7690,4,4,0,0,18,0,4.5,0.0,0.0,0,1,0
7697,8,8,0,0,38,0,4.75,0.0,-0.0516,1,0,0
7700,9,9,0,0,55,1,6.111111111111111,0.5,0.0,0,1,0
7704,7,6,0,0,34,0,4.857142857142857,0.0,-0.128,1,0,0
7705,12,11,1,1,53,1,4.416666666666667,0.7,-0.7096,1,0,0
7706,14,12,1,1,79,1,5.642857142857143,0.65,-0.6808,1,0,0
7708,7,6,0,0,29,0,4.142857142857143,1.0,-0.4404,1,0,0
7709,7,7,0,0,37,0,5.285714285714286,1.0,-0.4404,1,0,0
7710,8,8,0,0,55,1,6.875,0.0,0.3412,0,0,1
7713,5,5,0,0,24,0,4.8,0.9,-0.4215,1,0,0
7716,6,6,0,0,37,0,6.166666666666667,0.2,-0.4404,1,0,0
7726,13,13,1,1,55,1,4.230769230769231,0.06666666666666667,-0.4404,1,0,0
7729,15,13,1,1,57,1,3.8,1.0,-0.9201,1,0,0
7730,8,8,0,0,52,1,6.5,0.0,-0.4404,1,0,0
7732,11,11,1,1,47,0,4.2727272727272725,0.43333333333333335,-0.6124,1,0,0
7734,4,4,0,0,15,0,3.75,0.0,0.3412,0,0,1
7740,6,6,0,0,29,0,4.833333333333333,1.0,-0.4404,1,0,0
7741,15,14,1,1,93,1,6.2,0.6828703703703702,0.9157,0,0,1
7745,9,9,0,0,49,0,5.444444444444445,0.0,-0.8402,1,0,0
7757,15,15,1,1,70,1,4.666666666666667,0.4,-0.4939,1,0,0
7762,12,11,1,1,68,1,5.666666666666667,0.0,-0.4404,1,0,0
7770,13,10,1,1,93,1,7.153846153846154,0.0,-0.5423,1,0,0
7776,10,10,1,1,50,0,5.0,0.0,0.0,0,1,0
7777,9,9,0,0,47,0,5.222222222222222,0.03333333333333333,0.0,0,1,0
7778,7,7,0,0,39,0,5.571428571428571,0.0,-0.296,1,0,0
7779,13,12,1,1,77,1,5.923076923076923,0.6,0.765,0,0,1
7782,9,9,0,0,52,1,5.777777777777778,0.9,0.6836,0,0,1
7786,11,10,1,1,68,1,6.181818181818182,0.75,-0.6908,1,0,0
7791,16,14,1,1,77,1,4.8125,0.0,0.0,0,1,0
7792,6,6,0,0,29,0,4.833333333333333,0.0,-0.765,1,0,0
7794,14,12,1,1,58,1,4.142857142857143,0.1,0.4404,0,0,1
7795,10,9,1,0,62,1,6.2,0.0,-0.4588,1,0,0
7796,11,11,1,1,74,1,6.7272727272727275,0.6,-0.0516,1,0,0
7798,7,7,0,0,40,0,5.714285714285714,0.0,-0.4588,1,0,0
7805,5,5,0,0,32,0,6.4,0.0,-0.4588,1,0,0
7806,4,3,0,0,11,0,2.75,0.0,0.0,0,1,0
7808,9,9,0,0,61,1,6.777777777777778,0.15000000000000002,-0.2732,1,0,0
7811,7,7,0,0,39,0,5.571428571428571,0.45454545454545453,-0.4588,1,0,0
7814,6,6,0,0,36,0,6.0,0.0,-0.4588,1,0,0
7819,5,5,0,0,32,0,6.4,0.0,-0.4588,1,0,0
7820,10,10,1,1,73,1,7.3,0.0,-0.7579,1,0,0
7825,12,11,1,1,76,1,6.333333333333333,0.0,-0.4588,1,0,0
7829,15,14,1,1,101,1,6.733333333333333,0.3888888888888889,-0.7003,1,0,0
7834,2,1,0,0,0,0,0.0,0.0,0.0,0,1,0
7836,12,11,1,1,76,1,6.333333333333333,0.0,-0.4588,1,0,0
7838,6,6,0,0,40,0,6.666666666666667,0.0,0.0,0,1,0
7841,10,10,1,1,79,1,7.9,0.0,0.3818,0,0,1
7845,15,14,1,1,80,1,5.333333333333333,0.4,-0.5719,1,0,0
7846,12,12,1,1,72,1,6.0,0.6515151515151515,-0.7579,1,0,0
7853,12,12,1,1,72,1,6.0,0.6515151515151515,-0.7579,1,0,0
7856,14,13,1,1,75,1,5.357142857142857,0.7011363636363637,-0.7579,1,0,0
7858,14,14,1,1,79,1,5.642857142857143,0.6136363636363636,-0.6908,1,0,0
7859,6,6,0,0,41,0,6.833333333333333,1.0,0.0,0,1,0
7866,11,11,1,1,83,1,7.545454545454546,0.7357142857142858,0.0,0,1,0
7875,8,8,0,0,48,0,6.0,1.0,0.0,0,1,0
7879,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
7884,7,7,0,0,46,0,6.571428571428571,0.25,-0.5106,1,0,0
7886,6,6,0,0,41,0,6.833333333333333,1.0,0.0,0,1,0
7890,10,10,1,1,52,1,5.2,0.3833333333333333,0.6486,0,0,1
7892,14,14,1,1,79,1,5.642857142857143,0.6136363636363636,-0.6908,1,0,0
7896,13,13,1,1,72,1,5.538461538461538,1.0,-0.3818,1,0,0
7899,15,15,1,1,87,1,5.8,0.0,-0.3818,1,0,0
7900,17,17,1,1,109,1,6.411764705882353,0.4,-0.8689,1,0,0
7901,13,13,1,1,76,1,5.846153846153846,0.0,0.1027,0,0,1
7904,8,8,0,0,53,1,6.625,0.0,-0.3818,1,0,0
7911,17,17,1,1,77,1,4.529411764705882,0.5333333333333333,-0.296,1,0,0
7917,16,16,1,1,78,1,4.875,0.44166666666666665,-0.2023,1,0,0
7919,3,3,0,0,20,0,6.666666666666667,0.0,0.0,0,1,0
7920,12,12,1,1,66,1,5.5,0.2,-0.7906,1,0,0
7921,15,13,1,1,75,1,5.0,0.0,-0.891,1,0,0
7922,4,4,0,0,17,0,4.25,0.5,0.4019,0,0,1
7925,16,13,1,1,74,1,4.625,0.0,-0.891,1,0,0
7927,12,12,1,1,68,1,5.666666666666667,0.0,0.0,0,1,0
7928,15,13,1,1,75,1,5.0,0.0,-0.891,1,0,0
7931,11,11,1,1,60,1,5.454545454545454,0.5142857142857142,0.0,0,1,0
7942,13,12,1,1,56,1,4.3076923076923075,0.0,-0.0772,1,0,0
7946,15,13,1,1,75,1,5.0,0.0,-0.891,1,0,0
7947,9,9,0,0,59,1,6.555555555555555,0.35,0.128,0,0,1
7948,6,6,0,0,35,0,5.833333333333333,0.75,0.4588,0,0,1
7951,1,1,0,0,9,0,9.0,0.0,0.0,0,1,0
7956,10,10,1,1,53,1,5.3,0.75,0.5267,0,0,1
7961,13,11,1,1,66,1,5.076923076923077,0.6772727272727272,0.0,0,1,0
7964,12,12,1,1,66,1,5.5,0.9,0.0,0,1,0
7966,16,10,1,1,54,1,3.375,0.6772727272727272,0.0,0,1,0
7967,7,4,0,0,17,0,2.4285714285714284,0.43333333333333335,0.0,0,1,0
7974,10,9,1,0,49,0,4.9,0.9,0.0,0,1,0
7975,2,2,0,0,8,0,4.0,0.0,0.0,0,1,0
7979,10,9,1,0,49,0,4.9,0.9,0.0,0,1,0
7985,13,10,1,1,66,1,5.076923076923077,0.9,0.0,0,1,0
7986,11,10,1,1,58,1,5.2727272727272725,0.9,0.0,0,1,0
7993,8,8,0,0,43,0,5.375,0.0,0.0,0,1,0
7995,9,8,0,0,48,0,5.333333333333333,0.9,0.0,0,1,0
7997,13,13,1,1,55,1,4.230769230769231,0.7272727272727273,0.4019,0,0,1
7998,10,9,1,0,49,0,4.9,0.9,0.0,0,1,0
8004,10,9,1,0,49,0,4.9,0.9,0.0,0,1,0
8007,10,9,1,0,49,0,4.9,0.9,0.0,0,1,0
8011,16,16,1,1,95,1,5.9375,0.5125,0.6705,0,0,1
8014,6,6,0,0,40,0,6.666666666666667,0.0,0.0,0,1,0
8022,11,11,1,1,56,1,5.090909090909091,0.5,0.2023,0,0,1
8027,11,10,1,1,50,0,4.545454545454546,1.0,0.765,0,0,1
8033,6,6,0,0,44,0,7.333333333333333,0.0,0.0,0,1,0
8041,11,11,1,1,56,1,5.090909090909091,0.5,0.2023,0,0,1
8042,7,7,0,0,43,0,6.142857142857143,0.0,0.0,0,1,0
8046,11,10,1,1,82,1,7.454545454545454,0.55,0.6597,0,0,1
8048,6,6,0,0,34,0,5.666666666666667,0.0,0.0,0,1,0
8050,8,7,0,0,44,0,5.5,0.0,0.0,0,1,0
8051,5,4,0,0,21,0,4.2,0.0,0.0,0,1,0
8052,14,14,1,1,74,1,5.285714285714286,0.5,-0.2263,1,0,0
8053,7,7,0,0,50,0,7.142857142857143,0.0,0.0,0,1,0
8054,10,9,1,0,63,1,6.3,0.25,-0.5719,1,0,0
8059,4,4,0,0,16,0,4.0,0.0,0.5106,0,0,1
8063,9,9,0,0,53,1,5.888888888888889,0.0,0.1027,0,0,1
8072,8,8,0,0,47,0,5.875,0.43333333333333335,0.5106,0,0,1
8075,8,8,0,0,31,0,3.875,0.2606060606060606,0.6486,0,0,1
8076,10,8,1,0,36,0,3.6,0.0,0.7003,0,0,1
8077,12,11,1,1,51,0,4.25,0.0,0.5106,0,0,1
8078,7,7,0,0,36,0,5.142857142857143,0.0,-0.296,1,0,0
8080,13,12,1,1,53,1,4.076923076923077,0.35151515151515156,0.5106,0,0,1
8082,4,3,0,0,11,0,2.75,0.0,0.5859,0,0,1
8086,12,12,1,1,73,1,6.083333333333333,0.1,0.5994,0,0,1
8090,12,11,1,1,71,1,5.916666666666667,0.25,0.5574,0,0,1
8092,5,5,0,0,27,0,5.4,0.0,0.4767,0,0,1
8093,10,10,1,1,56,1,5.6,1.0,-0.6249,1,0,0
8099,9,9,0,0,49,0,5.444444444444445,0.375,0.5574,0,0,1
8104,10,10,1,1,53,1,5.3,0.16666666666666666,0.4215,0,0,1
8107,4,4,0,0,26,0,6.5,0.0,0.4215,0,0,1
8108,13,12,1,1,58,1,4.461538461538462,0.4,0.7003,0,0,1
8114,14,14,1,1,81,1,5.785714285714286,0.4772727272727273,0.4215,0,0,1
8115,15,14,1,1,87,1,5.8,0.20000000000000004,0.4588,0,0,1
8117,10,10,1,1,53,1,5.3,0.0,0.4215,0,0,1
8123,11,10,1,1,60,1,5.454545454545454,0.0,-0.3818,1,0,0
8124,11,10,1,1,64,1,5.818181818181818,0.0,0.4215,0,0,1
8127,16,15,1,1,84,1,5.25,0.0,-0.2023,1,0,0
8132,13,13,1,1,67,1,5.153846153846154,0.0,-0.1027,1,0,0
8134,6,6,0,0,32,0,5.333333333333333,0.0,0.4215,0,0,1
8139,11,11,1,1,59,1,5.363636363636363,0.0,0.4215,0,0,1
8145,10,10,1,1,52,1,5.2,0.4,0.0,0,1,0
8148,16,16,1,1,80,1,5.0,0.0,0.25,0,0,1
8151,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8152,10,10,1,1,73,1,7.3,0.5,0.0,0,1,0
8153,5,5,0,0,23,0,4.6,0.0,-0.4215,1,0,0
8157,5,4,0,0,40,0,8.0,0.9,0.4588,0,0,1
8160,13,13,1,1,75,1,5.769230769230769,0.275,-0.6124,1,0,0
8166,12,12,1,1,83,1,6.916666666666667,0.0,0.0,0,1,0
8167,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8173,10,10,1,1,52,1,5.2,0.0,-0.4019,1,0,0
8174,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8178,14,14,1,1,77,1,5.5,0.5,0.0,0,1,0
8179,10,10,1,1,60,1,6.0,0.0,0.7269,0,0,1
8185,4,3,0,0,13,0,3.25,0.0,0.0,0,1,0
8186,11,11,1,1,70,1,6.363636363636363,0.0,0.0,0,1,0
8192,5,5,0,0,28,0,5.6,0.0,-0.5574,1,0,0
8193,5,5,0,0,21,0,4.2,0.0,-0.5574,1,0,0
8194,12,11,1,1,55,1,4.583333333333333,0.7,-0.2023,1,0,0
8197,5,5,0,0,24,0,4.8,0.0,-0.5574,1,0,0
8198,16,14,1,1,76,1,4.75,0.3125,-0.5574,1,0,0
8199,5,5,0,0,24,0,4.8,0.0,-0.5574,1,0,0
8200,5,5,0,0,28,0,5.6,0.0,-0.5574,1,0,0
8206,7,7,0,0,40,0,5.714285714285714,0.0,-0.5574,1,0,0
8207,7,7,0,0,40,0,5.714285714285714,0.0,-0.5574,1,0,0
8220,6,6,0,0,18,0,3.0,1.0,-0.4215,1,0,0
8222,11,11,1,1,55,1,5.0,0.3125,-0.5574,1,0,0
8227,13,13,1,1,54,1,4.153846153846154,0.5625,-0.1027,1,0,0
8228,11,11,1,1,61,1,5.545454545454546,0.0,-0.5574,1,0,0
8229,12,12,1,1,71,1,5.916666666666667,0.625,-0.2732,1,0,0
8230,15,14,1,1,88,1,5.866666666666666,0.0,-0.1779,1,0,0
8233,14,13,1,1,83,1,5.928571428571429,0.0,-0.1779,1,0,0
8248,12,11,1,1,52,1,4.333333333333333,1.0,-0.5927,1,0,0
8249,15,15,1,1,78,1,5.2,0.06666666666666667,0.4588,0,0,1
8255,8,8,0,0,33,0,4.125,0.0,0.5106,0,0,1
8260,15,15,1,1,78,1,5.2,0.06666666666666667,0.4588,0,0,1
8263,8,7,0,0,47,0,5.875,0.5,-0.8176,1,0,0
8265,7,7,0,0,68,1,9.714285714285714,0.0,-0.2263,1,0,0
8268,10,10,1,1,59,1,5.9,0.0,-0.4767,1,0,0
8269,14,14,1,1,64,1,4.571428571428571,0.6444444444444445,-0.25,1,0,0
8272,5,5,0,0,35,0,7.0,0.0,-0.4767,1,0,0
8273,11,11,1,1,72,1,6.545454545454546,0.34523809523809523,0.0,0,1,0
8275,9,9,0,0,72,1,8.0,0.125,0.0,0,1,0
8277,5,4,0,0,40,0,8.0,0.0,0.0,0,1,0
8281,8,8,0,0,45,0,5.625,0.45454545454545453,-0.5106,1,0,0
8282,10,10,1,1,72,1,7.2,0.2833333333333333,-0.5719,1,0,0
8290,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
8293,7,7,0,0,32,0,4.571428571428571,0.4,-0.1779,1,0,0
8299,17,12,1,1,64,1,3.764705882352941,0.45454545454545453,0.0,0,1,0
8302,9,8,0,0,43,0,4.777777777777778,0.0,-0.4019,1,0,0
8303,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8305,9,9,0,0,47,0,5.222222222222222,0.0,-0.4019,1,0,0
8306,14,14,1,1,71,1,5.071428571428571,0.35,0.3612,0,0,1
8307,14,10,1,1,70,1,5.0,0.0,-0.6597,1,0,0
8308,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8313,7,7,0,0,41,0,5.857142857142857,0.0,0.0,0,1,0
8316,9,8,0,0,43,0,4.777777777777778,0.0,-0.4019,1,0,0
8319,10,10,1,1,48,0,4.8,0.4,0.0,0,1,0
8322,9,9,0,0,70,1,7.777777777777778,0.475,0.1695,0,0,1
8323,12,11,1,1,75,1,6.25,0.0,-0.3182,1,0,0
8325,2,2,0,0,16,0,8.0,0.0,0.0,0,1,0
8326,11,11,1,1,52,1,4.7272727272727275,0.1,0.0,0,1,0
8327,13,9,1,0,55,1,4.230769230769231,0.0,0.4404,0,0,1
8328,10,10,1,1,57,1,5.7,0.0,0.2732,0,0,1
8331,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8333,12,12,1,1,71,1,5.916666666666667,0.0,-0.7783,1,0,0
8336,7,7,0,0,32,0,4.571428571428571,0.0,-0.4019,1,0,0
8338,9,8,0,0,43,0,4.777777777777778,0.0,-0.4019,1,0,0
8340,14,10,1,1,70,1,5.0,0.0,-0.6597,1,0,0
8342,10,10,1,1,44,0,4.4,1.0,-0.7906,1,0,0
8343,16,16,1,1,80,1,5.0,0.30714285714285716,-0.8468,1,0,0
8353,9,9,0,0,38,0,4.222222222222222,0.5555555555555555,-0.6031,1,0,0
8354,16,16,1,1,94,1,5.875,0.5,0.1531,0,0,1
8357,11,10,1,1,49,0,4.454545454545454,0.5875,0.7506,0,0,1
8358,5,5,0,0,26,0,5.2,0.2,-0.6222,1,0,0
8359,8,7,0,0,32,0,4.0,0.6,-0.8074,1,0,0
8373,4,4,0,0,24,0,6.0,0.0,-0.5859,1,0,0
8376,17,16,1,1,81,1,4.764705882352941,0.8666666666666667,0.933,0,0,1
8379,11,11,1,1,51,0,4.636363636363637,0.4666666666666666,-0.875,1,0,0
8380,3,3,0,0,15,0,5.0,0.0,-0.5859,1,0,0
8381,7,7,0,0,33,0,4.714285714285714,0.6333333333333333,-0.6597,1,0,0
8384,11,11,1,1,70,1,6.363636363636363,0.8,0.3818,0,0,1
8395,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8398,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8403,7,7,0,0,39,0,5.571428571428571,0.9,0.7506,0,0,1
8407,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8413,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8417,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8420,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8421,3,3,0,0,10,0,3.3333333333333335,0.8,0.4215,0,0,1
8424,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8426,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8427,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8438,7,7,0,0,39,0,5.571428571428571,0.0,0.0,0,1,0
8439,9,9,0,0,63,1,7.0,0.5333333333333333,-0.5423,1,0,0
8442,11,11,1,1,59,1,5.363636363636363,0.8,0.765,0,0,1
8449,10,10,1,1,51,0,5.1,0.4,-0.0772,1,0,0
8456,12,12,1,1,72,1,6.0,0.4,-0.5994,1,0,0
8460,10,9,1,0,48,0,4.8,0.7,-0.3182,1,0,0
8462,2,2,0,0,12,0,6.0,0.0,-0.0258,0,1,0
8465,14,14,1,1,61,1,4.357142857142857,0.0,-0.3182,1,0,0
8466,5,5,0,0,22,0,4.4,0.0,-0.0516,1,0,0
8467,18,17,1,1,85,1,4.722222222222222,0.1,-0.1027,1,0,0
8469,14,14,1,1,84,1,6.0,0.6,0.6486,0,0,1
8470,14,10,1,1,62,1,4.428571428571429,0.0,0.875,0,0,1
8474,1,1,0,0,8,0,8.0,0.0,-0.3182,1,0,0
8479,6,6,0,0,32,0,5.333333333333333,0.2,0.4847,0,0,1
8481,6,6,0,0,29,0,4.833333333333333,1.0,-0.802,1,0,0
8482,8,8,0,0,37,0,4.625,0.65,0.6705,0,0,1
8485,11,11,1,1,46,0,4.181818181818182,0.2,-0.1531,1,0,0
8488,1,1,0,0,8,0,8.0,0.0,-0.3182,1,0,0
8492,3,3,0,0,29,0,9.666666666666666,0.1,-0.3818,1,0,0
8493,3,3,0,0,20,0,6.666666666666667,0.0,-0.0258,0,1,0
8495,6,6,0,0,34,0,5.666666666666667,0.1,-0.3818,1,0,0
8499,11,11,1,1,56,1,5.090909090909091,0.8500000000000001,-0.0935,1,0,0
8501,13,11,1,1,61,1,4.6923076923076925,0.0,0.6454,0,0,1
8519,3,3,0,0,22,0,7.333333333333333,0.0,-0.3818,1,0,0
8521,4,4,0,0,18,0,4.5,0.8,-0.4391,1,0,0
8525,20,20,1,1,95,1,4.75,0.4357142857142857,-0.3818,1,0,0
8527,6,5,0,0,17,0,2.8333333333333335,1.0,-0.7506,1,0,0
8529,5,5,0,0,26,0,5.2,0.0,-0.3818,1,0,0
8532,8,8,0,0,50,0,6.25,0.2,-0.0772,1,0,0
8534,6,6,0,0,38,0,6.333333333333333,1.0,0.1027,0,0,1
8535,3,3,0,0,16,0,5.333333333333333,0.0,-0.3818,1,0,0
8537,4,4,0,0,36,0,9.0,0.0,0.3182,0,0,1
8544,12,10,1,1,65,1,5.416666666666667,0.0,-0.296,1,0,0
8548,8,8,0,0,37,0,4.625,0.0,0.2023,0,0,1
8549,2,2,0,0,17,0,8.5,0.0,-0.296,1,0,0
8552,4,4,0,0,19,0,4.75,0.8,0.4019,0,0,1
8554,3,3,0,0,11,0,3.6666666666666665,0.0,-0.296,1,0,0
8563,4,4,0,0,19,0,4.75,0.0,0.0772,0,0,1
8564,4,4,0,0,19,0,4.75,1.0,0.2023,0,0,1
8565,1,1,0,0,7,0,7.0,0.0,-0.296,1,0,0
8566,16,15,1,1,71,1,4.4375,0.55,0.2732,0,0,1
8568,3,3,0,0,19,0,6.333333333333333,0.0,-0.5423,1,0,0
8569,13,12,1,1,54,1,4.153846153846154,0.0,-0.461,1,0,0
8573,1,1,0,0,7,0,7.0,0.0,-0.296,1,0,0
8583,4,4,0,0,15,0,3.75,0.6,0.4588,0,0,1
8588,8,8,0,0,40,0,5.0,0.55,-0.6124,1,0,0
8590,6,6,0,0,26,0,4.333333333333333,0.0,-0.4215,1,0,0
8592,11,11,1,1,62,1,5.636363636363637,0.1,0.0,0,1,0
8593,16,12,1,1,56,1,3.5,0.43333333333333335,0.0,0,1,0
8594,15,15,1,1,91,1,6.066666666666666,0.0,0.0,0,1,0
8597,12,12,1,1,67,1,5.583333333333333,0.5611111111111111,0.7717,0,0,1
8600,11,9,1,0,51,0,4.636363636363637,0.0,0.2263,0,0,1
8601,16,16,1,1,87,1,5.4375,0.3,0.0,0,1,0
8602,9,9,0,0,47,0,5.222222222222222,0.9,-0.7003,1,0,0
8603,8,8,0,0,57,1,7.125,0.0,0.0,0,1,0
8604,15,14,1,1,80,1,5.333333333333333,0.6166666666666667,0.0,0,1,0
8605,13,13,1,1,68,1,5.230769230769231,0.0,0.296,0,0,1
8611,15,14,1,1,89,1,5.933333333333334,0.0,0.6124,0,0,1
8614,7,7,0,0,32,0,4.571428571428571,0.3,0.0,0,1,0
8616,9,9,0,0,65,1,7.222222222222222,0.0,0.2263,0,0,1
8617,10,10,1,1,62,1,6.2,0.1,0.0,0,1,0
8619,18,18,1,1,90,1,5.0,0.0,0.0,0,1,0
8626,11,11,1,1,85,1,7.7272727272727275,0.0,0.0,0,1,0
8629,9,8,0,0,40,0,4.444444444444445,0.0,0.0,0,1,0
8630,12,12,1,1,62,1,5.166666666666667,0.0,0.2263,0,0,1
8632,11,11,1,1,55,1,5.0,0.25,-0.6486,1,0,0
8634,7,7,0,0,40,0,5.714285714285714,0.0,0.2263,0,0,1
8641,16,12,1,1,65,1,4.0625,0.8083333333333332,0.2023,0,0,1
8645,1,1,0,0,0,0,0.0,0.0,0.0,0,1,0
8649,10,10,1,1,61,1,6.1,0.375,0.0,0,1,0
8652,8,8,0,0,49,0,6.125,0.9,0.3182,0,0,1
8666,11,10,1,1,51,0,4.636363636363637,0.0,0.0,0,1,0
8671,20,9,1,0,72,1,3.6,0.0,0.0,0,1,0
8672,9,9,0,0,51,0,5.666666666666667,0.5267857142857143,0.0,0,1,0
8675,5,4,0,0,21,0,4.2,0.0,0.0,0,1,0
8678,6,6,0,0,36,0,6.0,1.0,0.0,0,1,0
8679,8,8,0,0,49,0,6.125,0.0,0.0,0,1,0
8682,4,4,0,0,19,0,4.75,0.0,0.0,0,1,0
8687,9,9,0,0,39,0,4.333333333333333,0.7272727272727273,0.0,0,1,0
8701,8,7,0,0,34,0,4.25,0.55,0.0,0,1,0
8703,11,11,1,1,66,1,6.0,0.325,-0.2023,1,0,0
8707,6,6,0,0,36,0,6.0,0.5357142857142857,0.0,0,1,0
8713,7,7,0,0,34,0,4.857142857142857,0.0,-0.2263,1,0,0
8716,8,8,0,0,35,0,4.375,0.7,0.4215,0,0,1
8719,3,3,0,0,13,0,4.333333333333333,0.0,0.4019,0,0,1
8725,10,10,1,1,57,1,5.7,0.7,-0.4588,1,0,0
8730,10,10,1,1,76,1,7.6,0.0,0.0,0,1,0
8731,5,5,0,0,22,0,4.4,0.0,0.3612,0,0,1
8748,5,5,0,0,26,0,5.2,1.0,0.8442,0,0,1
8749,8,8,0,0,39,0,4.875,0.0,0.0,0,1,0
8756,4,4,0,0,25,0,6.25,0.6,0.2732,0,0,1
8764,3,3,0,0,13,0,4.333333333333333,0.3,0.7003,0,0,1
8765,13,12,1,1,67,1,5.153846153846154,0.55,-0.3818,1,0,0
